Fecha,SP500_close,entry_type,Rotura High Prematura,Rotura Low Prematura,target_profit_outside_range,profit_points_outside_range,target_profit_mfe_time,stop_out_outside_range,lost_outside_range,stop_out_time,mfe_time,rango_apertura,subrango_apertura,MFE_desde_entrada,MAE_desde_entrada
2015-02-26,2534.75,Long,2015-02-26 17:10:00+01:00,2015-02-26 21:05:00+01:00,False,,2015-02-26 17:10:00+01:00,True,8.0,2015-02-26 20:40:00+01:00,2015-02-26 17:10:00+01:00,8.0,7.0,0.5,10.25
2015-02-27,2529.75,Long,2015-02-27 16:45:00+01:00,2015-02-27 20:40:00+01:00,True,1.0,2015-02-27 18:35:00+01:00,True,6.0,2015-02-27 20:50:00+01:00,2015-02-27 18:35:00+01:00,6.25,4.0,1.75,8.5
2015-03-02,2538.75,Long,2015-03-02 17:35:00+01:00,,True,3.5,2015-03-02 21:55:00+01:00,False,10.5,,2015-03-02 21:55:00+01:00,10.0,9.0,3.25,5.25
2015-03-03,2529.25,Short,,2015-03-03 17:15:00+01:00,True,5.0,2015-03-03 18:30:00+01:00,False,8.75,,2015-03-03 18:30:00+01:00,8.25,7.5,6.5,5.25
2015-03-04,2520.5,Long,2015-03-04 18:45:00+01:00,,False,,2015-03-04 18:45:00+01:00,False,14.25,,2015-03-04 18:45:00+01:00,14.25,11.5,0.25,7.0
2015-03-05,2524.0,Long,2015-03-05 16:50:00+01:00,2015-03-05 18:50:00+01:00,False,,2015-03-05 16:55:00+01:00,True,6.25,2015-03-05 18:55:00+01:00,2015-03-05 16:55:00+01:00,6.25,4.75,0.5,9.0
2015-03-06,2496.0,Long,2015-03-06 16:35:00+01:00,2015-03-06 17:00:00+01:00,False,,2015-03-06 16:35:00+01:00,True,7.25,2015-03-06 17:05:00+01:00,2015-03-06 16:35:00+01:00,8.25,4.5,0.5,27.75
2015-03-08,2495.5,Short,,2015-03-08 23:05:00+01:00,True,15.75,2015-03-08 23:25:00+01:00,False,22.25,,2015-03-08 23:25:00+01:00,8.25,4.5,2.75,2.25
2015-03-09,2501.0,Long,2015-03-09 16:45:00+01:00,2015-03-09 17:10:00+01:00,True,4.0,2015-03-09 18:55:00+01:00,False,5.25,,2015-03-09 18:55:00+01:00,5.5,3.0,4.75,4.75
2015-03-10,2468.5,Short,,2015-03-10 16:55:00+01:00,True,9.25,2015-03-10 21:10:00+01:00,False,9.25,,2015-03-10 21:10:00+01:00,9.75,7.25,10.5,2.5
2015-03-11,2464.75,Long,2015-03-11 16:35:00+01:00,2015-03-11 18:50:00+01:00,True,0.5,2015-03-11 17:55:00+01:00,True,7.5,2015-03-11 20:35:00+01:00,2015-03-11 17:55:00+01:00,7.75,6.5,1.25,8.75
2015-03-12,2489.75,Long,2015-03-12 20:00:00+01:00,,True,4.5,2015-03-12 20:50:00+01:00,False,8.75,,2015-03-12 20:50:00+01:00,7.5,5.5,3.75,2.5
2015-03-13,2476.25,Short,,2015-03-13 16:35:00+01:00,True,1.5,2015-03-13 16:50:00+01:00,False,14.0,,2015-03-13 16:50:00+01:00,14.25,12.25,2.75,13.0
2015-03-15,2472.25,None,,,False,,,False,,,,14.25,12.25,,
2015-03-16,2498.0,Long,2015-03-16 16:50:00+01:00,,True,5.0,2015-03-16 21:00:00+01:00,False,5.25,,2015-03-16 21:00:00+01:00,6.0,4.5,6.25,4.25
2015-03-17,2498.0,Long,2015-03-17 18:00:00+01:00,,True,5.25,2015-03-17 20:35:00+01:00,False,8.75,,2015-03-17 20:35:00+01:00,9.0,6.75,5.5,2.0
2015-03-18,2525.25,Short,2015-03-18 19:05:00+01:00,2015-03-18 16:55:00+01:00,True,4.5,2015-03-18 18:45:00+01:00,True,4.25,2015-03-18 19:05:00+01:00,2015-03-18 18:45:00+01:00,4.5,3.5,5.5,42.0
2015-03-19,2510.5,Short,,2015-03-19 16:35:00+01:00,True,3.75,2015-03-19 16:55:00+01:00,False,7.5,,2015-03-19 16:55:00+01:00,6.25,5.0,3.5,4.5
2015-03-20,2530.75,Long,2015-03-20 17:05:00+01:00,,True,3.75,2015-03-20 18:25:00+01:00,False,7.5,,2015-03-20 18:25:00+01:00,7.75,7.0,4.75,4.75
2015-03-22,2536.0,Long,2015-03-22 23:05:00+01:00,,True,3.25,2015-03-22 23:20:00+01:00,False,7.5,,2015-03-22 23:20:00+01:00,7.75,7.0,4.0,4.5
2015-03-23,2527.25,Short,2015-03-23 19:15:00+01:00,2015-03-23 16:35:00+01:00,True,8.0,2015-03-23 23:05:00+01:00,False,4.25,,2015-03-23 23:05:00+01:00,4.25,1.75,8.5,3.5
2015-03-24,2517.25,Short,,2015-03-24 17:35:00+01:00,True,10.75,2015-03-24 21:00:00+01:00,False,6.5,,2015-03-24 21:00:00+01:00,5.75,5.25,10.75,2.0
2015-03-25,2487.25,Short,,2015-03-25 16:35:00+01:00,True,24.75,2015-03-25 20:55:00+01:00,False,11.5,,2015-03-25 20:55:00+01:00,7.75,5.25,21.5,5.25
2015-03-26,2481.5,Long,2015-03-26 16:35:00+01:00,,True,9.25,2015-03-26 19:00:00+01:00,False,8.5,,2015-03-26 19:00:00+01:00,8.25,5.25,9.75,4.25
2015-03-27,2483.75,None,,,False,,,False,,,,9.25,8.75,,
2015-03-30,2506.25,Long,2015-03-30 18:15:00+02:00,,True,5.25,2015-03-30 21:20:00+02:00,False,11.75,,2015-03-30 21:20:00+02:00,12.5,10.0,6.0,1.5
2015-03-31,2490.5,Long,2015-03-31 16:35:00+02:00,2015-03-31 21:15:00+02:00,True,3.0,2015-03-31 17:15:00+02:00,True,7.0,2015-03-31 21:15:00+02:00,2015-03-31 17:15:00+02:00,7.75,5.25,4.5,15.5
2015-04-01,2486.25,None,,,False,,,False,,,,19.25,17.0,,
2015-04-02,2492.75,None,,,False,,,False,,,,16.0,12.75,,
2015-04-03,2471.75,None,,,False,,,False,,,,16.0,12.75,,
2015-04-06,2504.5,Long,2015-04-06 16:35:00+02:00,,True,9.5,2015-04-06 19:35:00+02:00,False,23.0,,2015-04-06 19:35:00+02:00,23.0,21.0,10.0,1.0
2015-04-07,2500.25,Long,2015-04-07 16:35:00+02:00,2015-04-07 21:40:00+02:00,False,,2015-04-07 16:50:00+02:00,True,8.0,2015-04-07 21:40:00+02:00,2015-04-07 16:50:00+02:00,9.5,5.75,2.5,14.25
2015-04-08,2508.75,Short,,2015-04-08 16:45:00+02:00,True,3.5,2015-04-08 20:15:00+02:00,False,11.75,,2015-04-08 20:15:00+02:00,10.0,8.5,2.75,11.0
2015-04-09,2517.0,Short,2015-04-09 21:05:00+02:00,2015-04-09 16:45:00+02:00,True,2.75,2015-04-09 17:25:00+02:00,True,10.25,2015-04-09 21:05:00+02:00,2015-04-09 17:25:00+02:00,10.0,7.25,4.5,15.75
2015-04-10,2527.5,Long,2015-04-10 16:35:00+02:00,,True,5.75,2015-04-10 21:00:00+02:00,False,5.5,,2015-04-10 21:00:00+02:00,5.5,4.25,6.0,0.75
2015-04-13,2518.5,Short,,2015-04-13 19:10:00+02:00,True,7.0,2015-04-13 21:55:00+02:00,False,8.5,,2015-04-13 21:55:00+02:00,8.5,7.0,7.5,2.0
2015-04-14,2522.75,Long,2015-04-14 18:35:00+02:00,,True,1.5,2015-04-14 18:40:00+02:00,False,15.5,,2015-04-14 18:40:00+02:00,14.25,11.75,0.75,5.5
2015-04-15,2533.0,Long,2015-04-15 17:00:00+02:00,,True,3.25,2015-04-15 20:15:00+02:00,False,7.25,,2015-04-15 20:15:00+02:00,8.0,5.5,4.0,6.0
2015-04-16,2532.5,Long,2015-04-16 16:50:00+02:00,,True,6.75,2015-04-16 20:05:00+02:00,False,5.0,,2015-04-16 20:05:00+02:00,4.5,2.75,6.75,3.0
2015-04-17,2507.75,Short,,2015-04-17 17:00:00+02:00,True,6.25,2015-04-17 20:20:00+02:00,False,13.0,,2015-04-17 20:20:00+02:00,14.5,10.75,9.5,4.0
2015-04-20,2522.5,Long,2015-04-20 16:45:00+02:00,,True,2.5,2015-04-20 17:05:00+02:00,False,8.75,,2015-04-20 17:05:00+02:00,10.0,7.75,4.5,3.0
2015-04-21,2523.5,Short,,2015-04-21 16:40:00+02:00,True,4.0,2015-04-21 20:10:00+02:00,False,9.0,,2015-04-21 20:10:00+02:00,10.5,6.75,7.25,2.0
2015-04-22,2531.5,Long,2015-04-22 16:50:00+02:00,,True,7.25,2015-04-22 21:25:00+02:00,False,11.75,,2015-04-22 21:25:00+02:00,12.25,8.75,8.25,2.0
2015-04-23,2539.5,Long,2015-04-23 17:40:00+02:00,,True,9.75,2015-04-23 21:20:00+02:00,False,7.25,,2015-04-23 21:20:00+02:00,8.75,5.25,12.5,1.5
2015-04-24,2544.5,Long,2015-04-24 17:20:00+02:00,,True,2.0,2015-04-24 18:35:00+02:00,False,5.75,,2015-04-24 18:35:00+02:00,6.5,4.25,3.0,2.75
2015-04-27,2535.25,Short,,2015-04-27 17:00:00+02:00,True,12.5,2015-04-27 21:50:00+02:00,False,5.75,,2015-04-27 21:50:00+02:00,6.25,4.25,13.75,2.25
2015-04-28,2543.75,Long,2015-04-28 17:05:00+02:00,,True,7.75,2015-04-28 22:15:00+02:00,False,15.5,,2015-04-28 22:15:00+02:00,16.0,14.5,8.75,5.0
2015-04-29,2530.25,Short,2015-04-29 20:45:00+02:00,2015-04-29 18:10:00+02:00,True,4.0,2015-04-29 18:35:00+02:00,True,10.5,2015-04-29 20:45:00+02:00,2015-04-29 18:35:00+02:00,11.25,9.0,6.0,11.25
2015-04-30,2514.25,Short,,2015-04-30 18:55:00+02:00,True,11.5,2015-04-30 21:15:00+02:00,False,13.5,,2015-04-30 21:15:00+02:00,14.5,11.75,14.25,5.25
2015-05-01,2533.75,Long,2015-05-01 17:30:00+02:00,,True,6.5,2015-05-01 22:00:00+02:00,True,6.5,2015-05-01 17:55:00+02:00,2015-05-01 22:00:00+02:00,7.5,5.75,8.0,7.25
2015-05-04,2541.25,None,,,False,,,False,,,,9.5,7.25,,
2015-05-05,2517.5,Short,,2015-05-05 17:05:00+02:00,True,15.25,2015-05-05 21:00:00+02:00,False,13.25,,2015-05-05 21:00:00+02:00,12.0,9.0,14.5,3.5
2015-05-06,2507.25,Short,,2015-05-06 19:05:00+02:00,True,7.5,2015-05-06 20:45:00+02:00,False,22.0,,2015-05-06 20:45:00+02:00,23.25,18.25,10.5,4.5
2015-05-07,2515.75,Long,2015-05-07 16:45:00+02:00,,True,9.0,2015-05-07 18:45:00+02:00,False,8.5,,2015-05-07 18:45:00+02:00,9.0,6.5,10.5,4.0
2015-05-08,2540.25,Long,2015-05-08 17:10:00+02:00,,True,1.75,2015-05-08 17:55:00+02:00,False,7.25,,2015-05-08 17:55:00+02:00,8.25,6.0,3.75,2.25
2015-05-11,2528.75,Short,,2015-05-11 16:35:00+02:00,True,10.75,2015-05-11 22:40:00+02:00,False,6.75,,2015-05-11 22:40:00+02:00,6.25,4.5,11.0,4.5
2015-05-12,2527.5,Long,2015-05-12 16:40:00+02:00,,True,9.5,2015-05-12 20:40:00+02:00,False,11.5,,2015-05-12 20:40:00+02:00,10.5,9.0,9.0,5.25
2015-05-13,2528.25,Short,,2015-05-13 16:35:00+02:00,True,5.25,2015-05-13 21:35:00+02:00,False,8.0,,2015-05-13 21:35:00+02:00,9.5,6.75,7.0,3.75
2015-05-14,2549.5,Long,2015-05-14 18:20:00+02:00,,True,7.0,2015-05-14 22:10:00+02:00,False,8.0,,2015-05-14 22:10:00+02:00,7.5,7.0,6.75,1.0
2015-05-15,2552.25,Long,2015-05-15 23:00:00+02:00,,False,,2015-05-15 23:00:00+02:00,False,7.0,,2015-05-15 23:00:00+02:00,7.25,6.0,0.0,1.25
2015-05-18,2558.75,Long,2015-05-18 17:10:00+02:00,,True,7.5,2015-05-18 21:30:00+02:00,False,4.75,,2015-05-18 21:30:00+02:00,5.25,3.25,8.5,1.0
2015-05-19,2556.25,Long,2015-05-19 16:40:00+02:00,2015-05-19 17:10:00+02:00,True,2.5,2015-05-19 19:45:00+02:00,True,5.0,2015-05-19 21:15:00+02:00,2015-05-19 19:45:00+02:00,5.5,2.75,3.0,6.0
2015-05-20,2553.5,Long,2015-05-20 20:20:00+02:00,,True,4.75,2015-05-20 20:35:00+02:00,False,8.25,,2015-05-20 20:35:00+02:00,7.5,5.75,4.75,6.0
2015-05-21,2560.75,Long,2015-05-21 16:55:00+02:00,,True,3.0,2015-05-21 21:45:00+02:00,False,8.0,,2015-05-21 21:45:00+02:00,7.75,6.0,4.5,1.75
2015-05-22,2556.5,Long,2015-05-22 16:45:00+02:00,2015-05-22 22:05:00+02:00,True,0.25,2015-05-22 19:05:00+02:00,True,5.0,2015-05-22 22:05:00+02:00,2015-05-22 19:05:00+02:00,5.0,4.0,1.5,5.5
2015-05-25,2554.25,Long,2015-05-25 16:35:00+02:00,,True,1.75,2015-05-25 17:35:00+02:00,False,2.0,,2015-05-25 17:35:00+02:00,2.0,1.75,2.25,1.25
2015-05-26,2537.5,Short,,2015-05-26 16:40:00+02:00,True,8.25,2015-05-26 21:00:00+02:00,False,14.75,,2015-05-26 21:00:00+02:00,14.75,13.25,8.5,2.25
2015-05-27,2551.75,Long,2015-05-27 17:35:00+02:00,,True,7.75,2015-05-27 21:55:00+02:00,False,12.25,,2015-05-27 21:55:00+02:00,13.25,10.5,9.5,0.5
2015-05-28,2554.5,Short,2015-05-28 21:05:00+02:00,2015-05-28 16:35:00+02:00,True,0.25,2015-05-28 16:40:00+02:00,True,7.75,2015-05-28 22:10:00+02:00,2015-05-28 16:40:00+02:00,8.25,6.25,2.0,10.25
2015-05-29,2539.5,Short,,2015-05-29 16:40:00+02:00,True,8.0,2015-05-29 16:55:00+02:00,False,8.5,,2015-05-29 16:55:00+02:00,7.5,7.0,8.0,4.75
2015-06-01,2542.75,Long,2015-06-01 19:00:00+02:00,,True,1.5,2015-06-01 20:35:00+02:00,False,14.0,,2015-06-01 20:35:00+02:00,15.0,12.5,3.5,5.5
2015-06-02,2538.75,Long,2015-06-02 16:40:00+02:00,,True,9.0,2015-06-02 19:25:00+02:00,False,11.25,,2015-06-02 19:25:00+02:00,10.25,7.75,8.5,3.25
2015-06-03,2548.0,Long,2015-06-03 16:40:00+02:00,,True,0.25,2015-06-03 17:05:00+02:00,False,12.0,,2015-06-03 17:05:00+02:00,12.25,11.0,1.25,10.25
2015-06-04,2530.75,Short,,2015-06-04 17:05:00+02:00,True,7.75,2015-06-04 19:25:00+02:00,False,9.5,,2015-06-04 19:25:00+02:00,12.0,8.0,11.0,2.5
2015-06-05,2523.75,Long,2015-06-05 16:35:00+02:00,,True,0.75,2015-06-05 16:40:00+02:00,False,14.0,,2015-06-05 16:40:00+02:00,14.5,11.75,2.25,9.25
2015-06-08,2512.0,Short,,2015-06-08 16:55:00+02:00,True,8.25,2015-06-08 22:05:00+02:00,False,6.0,,2015-06-08 22:05:00+02:00,7.0,3.75,9.75,2.5
2015-06-09,2513.0,Long,2015-06-09 17:35:00+02:00,,True,2.25,2015-06-09 19:35:00+02:00,False,10.0,,2015-06-09 19:35:00+02:00,10.75,8.25,3.5,5.0
2015-06-10,2538.5,Long,2015-06-10 16:35:00+02:00,,True,11.25,2015-06-10 17:20:00+02:00,False,10.0,,2015-06-10 17:20:00+02:00,9.5,8.5,11.25,1.5
2015-06-11,2541.5,Short,,2015-06-11 16:35:00+02:00,True,0.75,2015-06-11 16:40:00+02:00,False,5.75,,2015-06-11 16:40:00+02:00,7.0,4.75,3.25,3.75
2015-06-12,2525.0,Short,,2015-06-12 16:35:00+02:00,True,4.0,2015-06-12 17:05:00+02:00,False,8.5,,2015-06-12 17:05:00+02:00,7.25,4.5,3.5,5.25
2015-06-15,2515.25,Long,2015-06-15 17:05:00+02:00,,True,6.0,2015-06-15 19:55:00+02:00,False,11.0,,2015-06-15 19:55:00+02:00,9.0,6.25,5.75,3.25
2015-06-16,2529.25,Long,2015-06-16 17:15:00+02:00,,True,7.25,2015-06-16 22:55:00+02:00,False,10.75,,2015-06-16 22:55:00+02:00,10.25,8.25,7.25,3.5
2015-06-17,2528.0,Short,2015-06-17 20:45:00+02:00,2015-06-17 17:30:00+02:00,True,8.75,2015-06-17 20:05:00+02:00,True,7.25,2015-06-17 20:45:00+02:00,2015-06-17 20:05:00+02:00,5.25,3.5,9.25,10.75
2015-06-18,2554.0,Long,2015-06-18 16:50:00+02:00,,True,8.75,2015-06-18 18:40:00+02:00,False,14.75,,2015-06-18 18:40:00+02:00,14.0,10.0,9.0,1.25
2015-06-19,2540.0,Short,,2015-06-19 18:05:00+02:00,True,9.25,2015-06-19 22:15:00+02:00,False,5.75,,2015-06-19 22:15:00+02:00,5.75,4.0,9.75,1.75
2015-06-22,2554.75,Long,2015-06-22 16:45:00+02:00,2015-06-22 18:30:00+02:00,True,2.25,2015-06-22 17:25:00+02:00,True,7.0,2015-06-22 18:30:00+02:00,2015-06-22 17:25:00+02:00,6.5,4.75,2.5,8.25
2015-06-23,2556.75,Short,,2015-06-23 16:40:00+02:00,True,2.75,2015-06-23 18:10:00+02:00,False,5.75,,2015-06-23 18:10:00+02:00,6.0,4.25,3.25,3.75
2015-06-24,2540.5,Short,,2015-06-24 17:15:00+02:00,True,11.25,2015-06-24 22:15:00+02:00,False,5.5,,2015-06-24 22:15:00+02:00,5.75,4.5,12.0,1.75
2015-06-25,2533.25,Short,,2015-06-25 18:30:00+02:00,True,5.25,2015-06-25 22:05:00+02:00,False,6.25,,2015-06-25 22:05:00+02:00,9.25,5.25,9.25,1.75
2015-06-26,2536.0,Short,,2015-06-26 18:45:00+02:00,True,4.0,2015-06-26 19:25:00+02:00,False,8.5,,2015-06-26 19:25:00+02:00,9.5,6.25,6.0,4.5
2015-06-29,2492.75,Short,,2015-06-29 17:00:00+02:00,True,24.25,2015-06-29 22:00:00+02:00,False,11.0,,2015-06-29 22:00:00+02:00,10.5,7.0,25.0,3.25
2015-06-30,2496.5,Short,,2015-06-30 16:45:00+02:00,True,4.75,2015-06-30 18:35:00+02:00,False,13.75,,2015-06-30 18:35:00+02:00,15.25,11.75,8.0,11.25
2015-07-01,2511.5,Short,,2015-07-01 16:35:00+02:00,True,6.75,2015-07-01 20:05:00+02:00,False,7.0,,2015-07-01 20:05:00+02:00,6.75,3.75,7.75,5.25
2015-07-02,2508.5,Short,,2015-07-02 16:40:00+02:00,True,8.5,2015-07-02 20:10:00+02:00,False,7.25,,2015-07-02 20:10:00+02:00,6.0,4.25,7.5,3.0
2015-07-03,2506.5,Long,2015-07-03 17:15:00+02:00,,False,,2015-07-03 17:15:00+02:00,False,4.5,,2015-07-03 17:15:00+02:00,4.5,3.25,0.25,4.0
2015-07-06,2507.0,Long,2015-07-06 16:35:00+02:00,,True,6.0,2015-07-06 16:50:00+02:00,False,14.75,,2015-07-06 16:50:00+02:00,13.25,12.0,6.5,13.25
2015-07-07,2513.0,Short,2015-07-07 20:45:00+02:00,2015-07-07 16:35:00+02:00,True,8.25,2015-07-07 17:40:00+02:00,True,20.25,2015-07-07 20:45:00+02:00,2015-07-07 17:40:00+02:00,19.25,17.75,8.75,32.5
2015-07-08,2478.75,Short,,2015-07-08 16:35:00+02:00,True,11.25,2015-07-08 20:55:00+02:00,False,14.0,,2015-07-08 20:55:00+02:00,13.25,11.75,11.5,10.25
2015-07-09,2481.75,Short,,2015-07-09 18:10:00+02:00,True,14.0,2015-07-09 22:35:00+02:00,False,14.5,,2015-07-09 22:35:00+02:00,14.25,13.0,15.25,2.5
2015-07-10,2509.75,Short,2015-07-10 17:40:00+02:00,2015-07-10 16:40:00+02:00,True,1.75,2015-07-10 16:50:00+02:00,True,7.25,2015-07-10 17:45:00+02:00,2015-07-10 16:50:00+02:00,7.5,4.5,3.25,12.0
2015-07-13,2533.5,Long,2015-07-13 20:55:00+02:00,,True,3.0,2015-07-13 22:15:00+02:00,False,6.75,,2015-07-13 22:15:00+02:00,7.25,5.5,4.0,1.5
2015-07-14,2542.5,Long,2015-07-14 16:35:00+02:00,,True,6.75,2015-07-14 21:20:00+02:00,False,7.0,,2015-07-14 21:20:00+02:00,7.0,5.75,7.0,0.75
2015-07-15,2544.25,Long,2015-07-15 16:40:00+02:00,2015-07-15 20:40:00+02:00,True,1.75,2015-07-15 17:10:00+02:00,True,5.75,2015-07-15 20:45:00+02:00,2015-07-15 17:10:00+02:00,5.75,3.0,2.25,10.5
2015-07-16,2556.5,Long,2015-07-16 17:05:00+02:00,,True,2.5,2015-07-16 22:05:00+02:00,False,3.25,,2015-07-16 22:05:00+02:00,4.25,2.75,4.5,1.75
2015-07-17,2558.75,Long,2015-07-17 20:35:00+02:00,,True,1.25,2015-07-17 21:55:00+02:00,False,5.0,,2015-07-17 21:55:00+02:00,5.75,4.0,2.25,1.5
2015-07-20,2561.25,Long,2015-07-20 17:10:00+02:00,,True,3.0,2015-07-20 21:15:00+02:00,False,5.75,,2015-07-20 21:15:00+02:00,5.75,4.5,4.0,3.0
2015-07-21,2548.0,Short,,2015-07-21 16:35:00+02:00,True,10.25,2015-07-21 22:45:00+02:00,False,4.25,,2015-07-21 22:45:00+02:00,4.0,2.5,10.5,1.25
2015-07-22,2550.25,None,,,False,,,False,,,,9.5,7.0,,
2015-07-23,2540.75,Short,,2015-07-23 17:20:00+02:00,True,12.25,2015-07-23 21:15:00+02:00,False,5.25,,2015-07-23 21:15:00+02:00,6.25,3.75,13.75,2.0
2015-07-24,2518.5,Short,,2015-07-24 16:35:00+02:00,True,17.75,2015-07-24 20:55:00+02:00,False,10.25,,2015-07-24 20:55:00+02:00,9.25,7.0,17.75,2.25
2015-07-27,2504.25,Long,2015-07-27 16:35:00+02:00,2015-07-27 21:45:00+02:00,True,3.25,2015-07-27 16:45:00+02:00,False,9.75,,2015-07-27 16:45:00+02:00,8.75,7.25,3.25,9.75
2015-07-28,2528.0,Long,2015-07-28 17:05:00+02:00,,True,16.0,2015-07-28 20:20:00+02:00,False,10.25,,2015-07-28 20:20:00+02:00,11.0,9.0,17.25,1.25
2015-07-29,2539.75,Long,2015-07-29 16:35:00+02:00,,True,9.75,2015-07-29 21:00:00+02:00,False,6.25,,2015-07-29 21:00:00+02:00,6.0,2.75,11.25,2.0
2015-07-30,2543.0,Long,2015-07-30 17:25:00+02:00,,True,5.5,2015-07-30 22:35:00+02:00,False,8.75,,2015-07-30 22:35:00+02:00,10.75,7.5,7.75,2.25
2015-07-31,2540.25,Short,,2015-07-31 20:25:00+02:00,True,3.25,2015-07-31 21:30:00+02:00,False,10.5,,2015-07-31 21:30:00+02:00,10.5,8.75,3.5,2.5
2015-08-03,2531.0,Short,,2015-08-03 16:35:00+02:00,True,10.0,2015-08-03 19:15:00+02:00,False,8.0,,2015-08-03 19:15:00+02:00,8.75,6.25,11.25,6.75
2015-08-04,2523.75,Short,,2015-08-04 18:45:00+02:00,True,5.5,2015-08-04 20:15:00+02:00,False,9.0,,2015-08-04 20:15:00+02:00,8.25,6.5,5.75,5.25
2015-08-05,2534.25,Short,,2015-08-05 18:20:00+02:00,True,6.0,2015-08-05 19:20:00+02:00,False,10.0,,2015-08-05 19:20:00+02:00,8.75,7.75,5.75,2.75
2015-08-06,2519.5,Short,,2015-08-06 17:10:00+02:00,True,13.0,2015-08-06 18:45:00+02:00,False,15.25,,2015-08-06 18:45:00+02:00,14.0,12.5,12.75,1.5
2015-08-07,2513.0,Short,,2015-08-07 17:05:00+02:00,True,4.0,2015-08-07 19:30:00+02:00,False,8.25,,2015-08-07 19:30:00+02:00,9.5,7.0,6.5,5.5
2015-08-10,2540.5,Long,2015-08-10 16:50:00+02:00,,True,5.5,2015-08-10 23:00:00+02:00,False,8.75,,2015-08-10 23:00:00+02:00,9.25,7.75,6.5,2.5
2015-08-11,2520.5,Short,,2015-08-11 17:05:00+02:00,True,8.75,2015-08-11 19:15:00+02:00,False,7.25,,2015-08-11 19:15:00+02:00,7.5,4.75,10.25,2.5
2015-08-12,2523.5,Long,2015-08-12 19:05:00+02:00,,True,19.5,2015-08-12 21:35:00+02:00,False,19.0,,2015-08-12 21:35:00+02:00,18.75,17.0,19.25,3.5
2015-08-13,2520.75,Long,2015-08-13 17:50:00+02:00,,True,4.5,2015-08-13 19:10:00+02:00,False,9.75,,2015-08-13 19:10:00+02:00,10.5,8.25,6.0,5.75
2015-08-14,2529.75,Short,2015-08-14 19:15:00+02:00,2015-08-14 17:15:00+02:00,False,,2015-08-14 17:20:00+02:00,True,7.0,2015-08-14 19:20:00+02:00,2015-08-14 17:20:00+02:00,8.0,5.75,1.5,13.0
2015-08-17,2538.5,Long,2015-08-17 16:55:00+02:00,,True,12.0,2015-08-17 22:15:00+02:00,False,13.5,,2015-08-17 22:15:00+02:00,13.0,10.75,12.25,2.0
2015-08-18,2532.75,Long,2015-08-18 16:55:00+02:00,2015-08-18 19:00:00+02:00,True,0.25,2015-08-18 17:00:00+02:00,True,6.25,2015-08-18 19:05:00+02:00,2015-08-18 17:00:00+02:00,6.75,4.75,1.25,8.75
2015-08-19,2512.75,Short,2015-08-19 20:10:00+02:00,2015-08-19 16:45:00+02:00,True,7.75,2015-08-19 17:50:00+02:00,True,11.75,2015-08-19 20:10:00+02:00,2015-08-19 17:50:00+02:00,11.0,8.0,7.5,19.5
2015-08-20,2465.75,Short,,2015-08-20 18:45:00+02:00,True,23.0,2015-08-20 22:15:00+02:00,False,16.5,,2015-08-20 22:15:00+02:00,17.25,14.75,24.0,2.75
2015-08-21,2409.0,Short,,2015-08-21 16:35:00+02:00,True,39.25,2015-08-21 22:00:00+02:00,False,13.25,,2015-08-21 22:00:00+02:00,14.75,9.5,41.0,5.0
2015-08-24,2313.75,Long,2015-08-24 17:55:00+02:00,,True,20.5,2015-08-24 19:15:00+02:00,False,109.75,,2015-08-24 19:15:00+02:00,97.5,91.75,10.0,74.0
2015-08-25,2309.25,Short,,2015-08-25 16:35:00+02:00,True,58.25,2015-08-25 22:05:00+02:00,False,22.75,,2015-08-25 22:05:00+02:00,24.5,19.75,64.75,20.0
2015-08-26,2376.5,Short,2015-08-26 21:10:00+02:00,2015-08-26 17:35:00+02:00,True,8.75,2015-08-26 18:45:00+02:00,True,31.5,2015-08-26 21:10:00+02:00,2015-08-26 18:45:00+02:00,32.75,27.75,10.75,56.75
2015-08-27,2428.75,Long,2015-08-27 16:50:00+02:00,2015-08-27 21:00:00+02:00,True,20.25,2015-08-27 22:15:00+02:00,True,16.0,2015-08-27 21:00:00+02:00,2015-08-27 22:15:00+02:00,13.0,9.5,18.0,28.0
2015-08-28,2425.75,Long,2015-08-28 16:35:00+02:00,2015-08-28 19:30:00+02:00,True,4.5,2015-08-28 17:35:00+02:00,True,10.5,2015-08-28 19:40:00+02:00,2015-08-28 17:35:00+02:00,11.75,7.0,6.75,12.75
2015-08-31,2405.25,Long,2015-08-31 16:40:00+02:00,2015-08-31 22:15:00+02:00,True,4.5,2015-08-31 17:45:00+02:00,False,13.75,,2015-08-31 17:45:00+02:00,15.5,11.5,7.75,13.5
2015-09-01,2352.5,Long,2015-09-01 17:25:00+02:00,2015-09-01 18:45:00+02:00,False,,2015-09-01 17:25:00+02:00,True,14.25,2015-09-01 18:45:00+02:00,2015-09-01 17:25:00+02:00,19.0,11.25,2.0,36.0
2015-09-02,2387.75,Short,2015-09-02 21:55:00+02:00,2015-09-02 16:35:00+02:00,True,3.75,2015-09-02 16:50:00+02:00,True,21.0,2015-09-02 22:00:00+02:00,2015-09-02 16:50:00+02:00,20.5,16.75,4.5,28.25
2015-09-03,2386.5,Long,2015-09-03 16:45:00+02:00,2015-09-03 19:10:00+02:00,True,3.0,2015-09-03 17:10:00+02:00,True,16.25,2015-09-03 19:10:00+02:00,2015-09-03 17:10:00+02:00,17.25,12.25,5.75,25.75
